"component_file","component_group","component_kind","audit_risk","duplicate_group","incomplete_markers","disposition","canonicalTarget","decisionBasis"
"components/ui/alert.tsx","Shared UI primitive","System state","medium","DUP-051","0","keep","components/ui/alert.tsx","Retain and verify against the shared component definition of done."
"components/ui/aspect-ratio.tsx","Shared UI primitive","Primitive","medium","DUP-052","0","keep","components/ui/aspect-ratio.tsx","Retain and verify against the shared component definition of done."
"components/ui/auth-error-display.tsx","Shared UI primitive","System state","low","","0","keep","components/ui/auth-error-display.tsx","Retain and verify against the shared component definition of done."
"components/ui/avatar.tsx","Shared UI primitive","Primitive","medium","DUP-053","0","keep","components/ui/avatar.tsx","Retain and verify against the shared component definition of done."
"components/ui/badge.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/badge.tsx","Retain and verify against the shared component definition of done."
"components/ui/brand-loading-screen.tsx","Shared UI primitive","System state","low","","0","keep","components/ui/brand-loading-screen.tsx","Retain and verify against the shared component definition of done."
"components/ui/breadcrumb.tsx","Shared UI primitive","Navigation / shell","low","","0","keep","components/ui/breadcrumb.tsx","Retain and verify against the shared component definition of done."
"components/ui/button.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/button.tsx","Retain and verify against the shared component definition of done."
"components/ui/calendar.tsx","Shared UI primitive","Collection / operational view","low","","0","keep","components/ui/calendar.tsx","Retain and verify against the shared component definition of done."
"components/ui/card.tsx","Shared UI primitive","Card / item","low","","0","keep","components/ui/card.tsx","Retain and verify against the shared component definition of done."
"components/ui/carousel.tsx","Shared UI primitive","Primitive","medium","DUP-059","0","keep","components/ui/carousel.tsx","Retain and verify against the shared component definition of done."
"components/ui/chart.tsx","Shared UI primitive","Analytics / visualization","medium","DUP-060","0","keep","components/ui/chart.tsx","Retain and verify against the shared component definition of done."
"components/ui/checkbox.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/checkbox.tsx","Retain and verify against the shared component definition of done."
"components/ui/collapsible.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/collapsible.tsx","Retain and verify against the shared component definition of done."
"components/ui/color-picker.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/color-picker.tsx","Retain and verify against the shared component definition of done."
"components/ui/combobox.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/combobox.tsx","Retain and verify against the shared component definition of done."
"components/ui/coming-soon-banner.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/coming-soon-banner.tsx","Retain and verify against the shared component definition of done."
"components/ui/command.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/command.tsx","Retain and verify against the shared component definition of done."
"components/ui/context-menu.tsx","Shared UI primitive","Primitive","medium","DUP-064","0","keep","components/ui/context-menu.tsx","Retain and verify against the shared component definition of done."
"components/ui/date-picker.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/date-picker.tsx","Retain and verify against the shared component definition of done."
"components/ui/date-time-picker.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/date-time-picker.tsx","Retain and verify against the shared component definition of done."
"components/ui/dialog.tsx","Shared UI primitive","Overlay / dialog","low","","0","keep","components/ui/dialog.tsx","Retain and verify against the shared component definition of done."
"components/ui/drag-drop-indicator.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/drag-drop-indicator.tsx","Retain and verify against the shared component definition of done."
"components/ui/drawer.tsx","Shared UI primitive","Overlay / dialog","medium","DUP-066","0","keep","components/ui/drawer.tsx","Retain and verify against the shared component definition of done."
"components/ui/dropdown-menu.tsx","Shared UI primitive","Primitive","medium","DUP-067","0","keep","components/ui/dropdown-menu.tsx","Retain and verify against the shared component definition of done."
"components/ui/error-boundary.tsx","Shared UI primitive","System state","low","","0","keep","components/ui/error-boundary.tsx","Retain and verify against the shared component definition of done."
"components/ui/feature-unavailable.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/feature-unavailable.tsx","Retain and verify against the shared component definition of done."
"components/ui/form.tsx","Shared UI primitive","Form / editor","medium","DUP-068","0","keep","components/ui/form.tsx","Retain and verify against the shared component definition of done."
"components/ui/hover-card.tsx","Shared UI primitive","Card / item","medium","DUP-069","0","keep","components/ui/hover-card.tsx","Retain and verify against the shared component definition of done."
"components/ui/image-upload.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/image-upload.tsx","Retain and verify against the shared component definition of done."
"components/ui/input-otp.tsx","Shared UI primitive","Form / editor","medium","DUP-070","0","keep","components/ui/input-otp.tsx","Retain and verify against the shared component definition of done."
"components/ui/input.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/input.tsx","Retain and verify against the shared component definition of done."
"components/ui/label.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/label.tsx","Retain and verify against the shared component definition of done."
"components/ui/link-preview.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/link-preview.tsx","Retain and verify against the shared component definition of done."
"components/ui/loading-screen.tsx","Shared UI primitive","System state","low","","0","keep","components/ui/loading-screen.tsx","Retain and verify against the shared component definition of done."
"components/ui/loading-spinner.tsx","Shared UI primitive","System state","low","","0","keep","components/ui/loading-spinner.tsx","Retain and verify against the shared component definition of done."
"components/ui/media-player.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/media-player.tsx","Retain and verify against the shared component definition of done."
"components/ui/media-preview.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/media-preview.tsx","Retain and verify against the shared component definition of done."
"components/ui/media-upload.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/media-upload.tsx","Retain and verify against the shared component definition of done."
"components/ui/menubar.tsx","Shared UI primitive","Primitive","medium","DUP-073","0","keep","components/ui/menubar.tsx","Retain and verify against the shared component definition of done."
"components/ui/multi-select.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/multi-select.tsx","Retain and verify against the shared component definition of done."
"components/ui/navigation-menu.tsx","Shared UI primitive","Navigation / shell","medium","DUP-074","0","keep","components/ui/navigation-menu.tsx","Retain and verify against the shared component definition of done."
"components/ui/neo-date-input.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/neo-date-input.tsx","Retain and verify against the shared component definition of done."
"components/ui/pagination.tsx","Shared UI primitive","Primitive","medium","DUP-075","0","keep","components/ui/pagination.tsx","Retain and verify against the shared component definition of done."
"components/ui/photo-upload.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/photo-upload.tsx","Retain and verify against the shared component definition of done."
"components/ui/popover.tsx","Shared UI primitive","Overlay / dialog","low","","0","keep","components/ui/popover.tsx","Retain and verify against the shared component definition of done."
"components/ui/progress.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/progress.tsx","Retain and verify against the shared component definition of done."
"components/ui/radio-group.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/radio-group.tsx","Retain and verify against the shared component definition of done."
"components/ui/resizable.tsx","Shared UI primitive","Primitive","medium","DUP-079","0","keep","components/ui/resizable.tsx","Retain and verify against the shared component definition of done."
"components/ui/scroll-area.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/scroll-area.tsx","Retain and verify against the shared component definition of done."
"components/ui/select.tsx","Shared UI primitive","Form / editor","medium","DUP-081","0","keep","components/ui/select.tsx","Retain and verify against the shared component definition of done."
"components/ui/separator.tsx","Shared UI primitive","Primitive","medium","DUP-082","0","keep","components/ui/separator.tsx","Retain and verify against the shared component definition of done."
"components/ui/sheet.tsx","Shared UI primitive","Overlay / dialog","low","","0","keep","components/ui/sheet.tsx","Retain and verify against the shared component definition of done."
"components/ui/sidebar.tsx","Shared UI primitive","Navigation / shell","high","DUP-084","0","keep","components/ui/sidebar.tsx","Canonical component retained but requires audit remediation/decomposition."
"components/ui/skeleton.tsx","Shared UI primitive","System state","low","","0","keep","components/ui/skeleton.tsx","Retain and verify against the shared component definition of done."
"components/ui/slider.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/slider.tsx","Retain and verify against the shared component definition of done."
"components/ui/sonner.tsx","Shared UI primitive","Primitive","medium","DUP-087","0","keep","components/ui/sonner.tsx","Retain and verify against the shared component definition of done."
"components/ui/switch.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/switch.tsx","Retain and verify against the shared component definition of done."
"components/ui/table.tsx","Shared UI primitive","Collection / operational view","medium","DUP-089","0","keep","components/ui/table.tsx","Retain and verify against the shared component definition of done."
"components/ui/tabs.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/tabs.tsx","Retain and verify against the shared component definition of done."
"components/ui/textarea.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/textarea.tsx","Retain and verify against the shared component definition of done."
"components/ui/time-picker.tsx","Shared UI primitive","Form / editor","low","","0","keep","components/ui/time-picker.tsx","Retain and verify against the shared component definition of done."
"components/ui/toast.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/toast.tsx","Retain and verify against the shared component definition of done."
"components/ui/toaster.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/toaster.tsx","Retain and verify against the shared component definition of done."
"components/ui/toggle-group.tsx","Shared UI primitive","Primitive","medium","DUP-094","0","keep","components/ui/toggle-group.tsx","Retain and verify against the shared component definition of done."
"components/ui/toggle.tsx","Shared UI primitive","Form / editor","medium","DUP-095","0","keep","components/ui/toggle.tsx","Retain and verify against the shared component definition of done."
"components/ui/tooltip.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/tooltip.tsx","Retain and verify against the shared component definition of done."
"components/ui/use-mobile.tsx","Shared UI primitive","Primitive","medium","DUP-001","0","keep","components/ui/use-mobile.tsx","Retain and verify against the shared component definition of done."
"components/ui/validation-feedback.tsx","Shared UI primitive","Primitive","low","","0","keep","components/ui/validation-feedback.tsx","Retain and verify against the shared component definition of done."
"components/unified-navigation.tsx","Shared / Other","Navigation / shell","low","","0","keep","components/unified-navigation.tsx","Retain and verify against the shared component definition of done."
"components/upgrade-to-pro.tsx","Shared / Other","Feature component","low","","0","keep","components/upgrade-to-pro.tsx","Retain and verify against the shared component definition of done."
"components/user-profile.tsx","Shared / Other","Feature component","low","","0","keep","components/user-profile.tsx","Retain and verify against the shared component definition of done."
"components/venue-profile-setup.tsx","Shared / Other","Form / editor","low","","0","keep","components/venue-profile-setup.tsx","Retain and verify against the shared component definition of done."
"components/venue/advanced-search.tsx","Venue shared","Form / editor","low","","0","keep","components/venue/advanced-search.tsx","Retain and verify against the shared component definition of done."
"components/venue/analytics-dashboard.tsx","Venue shared","Analytics / visualization","low","","0","keep","components/venue/analytics-dashboard.tsx","Retain and verify against the shared component definition of done."
"components/venue/analytics-overview.tsx","Venue shared","Analytics / visualization","low","","0","keep","components/venue/analytics-overview.tsx","Retain and verify against the shared component definition of done."
"components/venue/booking-requests-list.tsx","Venue shared","Collection / operational view","low","","0","keep","components/venue/booking-requests-list.tsx","Retain and verify against the shared component definition of done."
"components/venue/certification-item.tsx","Venue shared","Form / editor","low","","0","keep","components/venue/certification-item.tsx","Retain and verify against the shared component definition of done."
"components/venue/collaboration/project-board.tsx","Venue shared","Form / editor","high","","5","hide","components/venue/collaboration/project-board.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/collaboration/project-card.tsx","Venue shared","Card / item","critical","DUP-008","1","hide","components/venue/collaboration/project-card.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/command-menu.tsx","Venue shared","Form / editor","medium","DUP-009","0","keep","components/venue/command-menu.tsx","Retain and verify against the shared component definition of done."
"components/venue/command-search-button.tsx","Venue shared","Feature component","medium","DUP-010","0","keep","components/venue/command-search-button.tsx","Retain and verify against the shared component definition of done."
"components/venue/command-search-dialog.tsx","Venue shared","Overlay / dialog","low","","0","keep","components/venue/command-search-dialog.tsx","Retain and verify against the shared component definition of done."
"components/venue/confirm-dialog.tsx","Venue shared","Overlay / dialog","medium","DUP-011","0","keep","components/venue/confirm-dialog.tsx","Retain and verify against the shared component definition of done."
"components/venue/content-moderation.tsx","Venue shared","Feature component","low","","0","keep","components/venue/content-moderation.tsx","Retain and verify against the shared component definition of done."
"components/venue/content-uploader.tsx","Venue shared","Form / editor","medium","DUP-012","0","keep","components/venue/content-uploader.tsx","Retain and verify against the shared component definition of done."
"components/venue/contract-generator.tsx","Venue shared","Form / editor","medium","","1","hide","components/venue/contract-generator.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/dashboard/dashboard-layout.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/dashboard/dashboard-layout.tsx","Retain and verify against the shared component definition of done."
"components/venue/documents-list.tsx","Venue shared","Collection / operational view","low","","0","keep","components/venue/documents-list.tsx","Retain and verify against the shared component definition of done."
"components/venue/drag-drop-gallery.tsx","Venue shared","Feature component","low","","0","keep","components/venue/drag-drop-gallery.tsx","Retain and verify against the shared component definition of done."
"components/venue/edit-profile-content.tsx","Venue shared","Form / editor","medium","","0","keep","components/venue/edit-profile-content.tsx","Retain and verify against the shared component definition of done."
"components/venue/edit-profile-modal.tsx","Venue shared","Overlay / dialog","low","","0","keep","components/venue/edit-profile-modal.tsx","Retain and verify against the shared component definition of done."
"components/venue/edit-venue-dialog.tsx","Venue shared","Overlay / dialog","low","","0","keep","components/venue/edit-venue-dialog.tsx","Retain and verify against the shared component definition of done."
"components/venue/epk/epk-creator.tsx","Venue shared","Form / editor","low","","0","keep","components/venue/epk/epk-creator.tsx","Retain and verify against the shared component definition of done."
"components/venue/epk/epk-preview.tsx","Venue shared","Feature component","medium","DUP-015","0","keep","components/venue/epk/epk-preview.tsx","Retain and verify against the shared component definition of done."
"components/venue/epk/epk-upgrade-modal.tsx","Venue shared","Overlay / dialog","low","","0","keep","components/venue/epk/epk-upgrade-modal.tsx","Retain and verify against the shared component definition of done."
"components/venue/error-boundary.tsx","Venue shared","System state","low","","0","keep","components/venue/error-boundary.tsx","Retain and verify against the shared component definition of done."
"components/venue/events-view.tsx","Venue shared","Feature component","medium","DUP-019","0","keep","components/venue/events-view.tsx","Retain and verify against the shared component definition of done."
"components/venue/events/create-event-modal.tsx","Venue shared","Overlay / dialog","low","","0","keep","components/venue/events/create-event-modal.tsx","Retain and verify against the shared component definition of done."
"components/venue/experience-item.tsx","Venue shared","Form / editor","low","","0","keep","components/venue/experience-item.tsx","Retain and verify against the shared component definition of done."
"components/venue/gallery-item.tsx","Venue shared","Card / item","medium","DUP-022","0","keep","components/venue/gallery-item.tsx","Retain and verify against the shared component definition of done."
"components/venue/groups/create-group-modal.tsx","Venue shared","Overlay / dialog","low","","0","keep","components/venue/groups/create-group-modal.tsx","Retain and verify against the shared component definition of done."
"components/venue/jobs/create-job-modal.tsx","Venue shared","Overlay / dialog","low","","0","keep","components/venue/jobs/create-job-modal.tsx","Retain and verify against the shared component definition of done."
"components/venue/layouts/app-shell.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/layouts/app-shell.tsx","Retain and verify against the shared component definition of done."
"components/venue/layouts/global-navigation.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/layouts/global-navigation.tsx","Retain and verify against the shared component definition of done."
"components/venue/layouts/main-layout.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/layouts/main-layout.tsx","Retain and verify against the shared component definition of done."
"components/venue/layouts/sidebar-layout.tsx","Venue shared","Navigation / shell","medium","DUP-025","0","keep","components/venue/layouts/sidebar-layout.tsx","Retain and verify against the shared component definition of done."
"components/venue/lazy-component.tsx","Venue shared","Feature component","medium","DUP-026","0","keep","components/venue/lazy-component.tsx","Retain and verify against the shared component definition of done."
"components/venue/loading-spinner.tsx","Venue shared","System state","low","","0","keep","components/venue/loading-spinner.tsx","Retain and verify against the shared component definition of done."
"components/venue/main-nav.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/main-nav.tsx","Retain and verify against the shared component definition of done."
"components/venue/message-modal.tsx","Venue shared","Overlay / dialog","medium","DUP-027","0","keep","components/venue/message-modal.tsx","Retain and verify against the shared component definition of done."
"components/venue/mobile-navigation.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/mobile-navigation.tsx","Retain and verify against the shared component definition of done."
"components/venue/mobile-venue-nav.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/mobile-venue-nav.tsx","Retain and verify against the shared component definition of done."
"components/venue/music/music-analytics.tsx","Venue shared","Analytics / visualization","high","","4","hide","components/venue/music/music-analytics.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/music/music-library.tsx","Venue shared","Form / editor","critical","DUP-028","1","hide","components/venue/music/music-library.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/music/music-player.tsx","Venue shared","Feature component","medium","DUP-029","0","keep","components/venue/music/music-player.tsx","Retain and verify against the shared component definition of done."
"components/venue/music/music-promotion-tools.tsx","Venue shared","Form / editor","high","","3","hide","components/venue/music/music-promotion-tools.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/music/music-uploader.tsx","Venue shared","Form / editor","high","DUP-030","0","keep","components/venue/music/music-uploader.tsx","Canonical component retained but requires audit remediation/decomposition."
"components/venue/navigation/breadcrumbs.tsx","Venue shared","Navigation / shell","medium","DUP-031","0","keep","components/venue/navigation/breadcrumbs.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/command-menu.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/navigation/command-menu.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/enhanced-sidebar.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/navigation/enhanced-sidebar.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/feature-grid.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/navigation/feature-grid.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/feature-tabs.tsx","Venue shared","Navigation / shell","medium","DUP-032","0","keep","components/venue/navigation/feature-tabs.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/main-sidebar.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/navigation/main-sidebar.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/mega-menu.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/navigation/mega-menu.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/mobile-navigation.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/navigation/mobile-navigation.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/page-header.tsx","Venue shared","Navigation / shell","medium","DUP-033","0","keep","components/venue/navigation/page-header.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/quick-access-panel.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/navigation/quick-access-panel.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/quick-access.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/navigation/quick-access.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/sidebar-navigation.tsx","Venue shared","Navigation / shell","medium","","0","keep","components/venue/navigation/sidebar-navigation.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/tabbed-navigation.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/navigation/tabbed-navigation.tsx","Retain and verify against the shared component definition of done."
"components/venue/navigation/top-navigation.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/navigation/top-navigation.tsx","Retain and verify against the shared component definition of done."
"components/venue/network-view.tsx","Venue shared","Form / editor","medium","DUP-034","0","keep","components/venue/network-view.tsx","Retain and verify against the shared component definition of done."
"components/venue/notification-center.tsx","Venue shared","Feature component","low","","0","keep","components/venue/notification-center.tsx","Retain and verify against the shared component definition of done."
"components/venue/optimized-drag-drop-gallery.tsx","Venue shared","Feature component","low","","0","keep","components/venue/optimized-drag-drop-gallery.tsx","Retain and verify against the shared component definition of done."
"components/venue/optimized-image.tsx","Venue shared","Feature component","low","","0","keep","components/venue/optimized-image.tsx","Retain and verify against the shared component definition of done."
"components/venue/profession-selector.tsx","Venue shared","Form / editor","medium","DUP-035","0","keep","components/venue/profession-selector.tsx","Retain and verify against the shared component definition of done."
"components/venue/profile-stats.tsx","Venue shared","Analytics / visualization","low","","0","keep","components/venue/profile-stats.tsx","Retain and verify against the shared component definition of done."
"components/venue/profile-view.tsx","Venue shared","Feature component","medium","DUP-036","0","keep","components/venue/profile-view.tsx","Retain and verify against the shared component definition of done."
"components/venue/promotions/create-promotion-modal.tsx","Venue shared","Overlay / dialog","low","","0","keep","components/venue/promotions/create-promotion-modal.tsx","Retain and verify against the shared component definition of done."
"components/venue/settings-view.tsx","Venue shared","Form / editor","medium","DUP-038","0","keep","components/venue/settings-view.tsx","Retain and verify against the shared component definition of done."
"components/venue/site-map-viewer.tsx","Venue shared","Feature component","low","","0","keep","components/venue/site-map-viewer.tsx","Retain and verify against the shared component definition of done."
"components/venue/skill-badge.tsx","Venue shared","Feature component","medium","DUP-040","0","keep","components/venue/skill-badge.tsx","Retain and verify against the shared component definition of done."
"components/venue/social/activity-feed.tsx","Venue shared","Feature component","high","","2","hide","components/venue/social/activity-feed.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/emoji-picker.tsx","Venue shared","Form / editor","medium","DUP-041","0","keep","components/venue/social/emoji-picker.tsx","Retain and verify against the shared component definition of done."
"components/venue/social/enhanced-feed.tsx","Venue shared","Feature component","high","","3","hide","components/venue/social/enhanced-feed.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/enhanced-post-creator.tsx","Venue shared","Form / editor","critical","","1","hide","components/venue/social/enhanced-post-creator.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/enhanced-post-feed.tsx","Venue shared","Feature component","high","","3","hide","components/venue/social/enhanced-post-feed.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/event-updates.tsx","Venue shared","Feature component","critical","","2","hide","components/venue/social/event-updates.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/feed-layout.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/social/feed-layout.tsx","Retain and verify against the shared component definition of done."
"components/venue/social/media-uploader.tsx","Venue shared","Form / editor","medium","DUP-042","0","keep","components/venue/social/media-uploader.tsx","Retain and verify against the shared component definition of done."
"components/venue/social/music-releases.tsx","Venue shared","Feature component","high","","2","hide","components/venue/social/music-releases.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/post-creator-layout.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/social/post-creator-layout.tsx","Retain and verify against the shared component definition of done."
"components/venue/social/post-creator.tsx","Venue shared","Form / editor","high","","2","hide","components/venue/social/post-creator.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/post-feed.tsx","Venue shared","Feature component","high","","1","hide","components/venue/social/post-feed.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/post-item.tsx","Venue shared","Card / item","critical","","4","hide","components/venue/social/post-item.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/suggested-connections.tsx","Venue shared","Feature component","high","","2","hide","components/venue/social/suggested-connections.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/trending-topics.tsx","Venue shared","Feature component","high","","1","hide","components/venue/social/trending-topics.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/social/upcoming-events.tsx","Venue shared","Feature component","high","","1","hide","components/venue/social/upcoming-events.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/staff-job-board-integration.tsx","Venue shared","Form / editor","critical","","2","hide","components/venue/staff-job-board-integration.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/staff-onboarding-system.tsx","Venue shared","Form / editor","critical","","1","hide","components/venue/staff-onboarding-system.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/staff/role-management.tsx","Venue shared","Form / editor","low","","0","keep","components/venue/staff/role-management.tsx","Retain and verify against the shared component definition of done."
"components/venue/staff/shift-analytics.tsx","Venue shared","Analytics / visualization","low","","0","keep","components/venue/staff/shift-analytics.tsx","Retain and verify against the shared component definition of done."
"components/venue/staff/shift-calendar.tsx","Venue shared","Form / editor","medium","","0","keep","components/venue/staff/shift-calendar.tsx","Retain and verify against the shared component definition of done."
"components/venue/staff/shift-drop-pickup.tsx","Venue shared","Feature component","high","","2","hide","components/venue/staff/shift-drop-pickup.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/staff/shift-management.tsx","Venue shared","Feature component","high","","2","hide","components/venue/staff/shift-management.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/staff/shift-requests.tsx","Venue shared","Feature component","low","","0","keep","components/venue/staff/shift-requests.tsx","Retain and verify against the shared component definition of done."
"components/venue/staff/shift-swap-request.tsx","Venue shared","Feature component","medium","","2","hide","components/venue/staff/shift-swap-request.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/staff/shift-templates.tsx","Venue shared","Feature component","low","","0","keep","components/venue/staff/shift-templates.tsx","Retain and verify against the shared component definition of done."
"components/venue/staff/staff-profile-card.tsx","Venue shared","Card / item","high","","0","keep","components/venue/staff/staff-profile-card.tsx","Canonical component retained but requires audit remediation/decomposition."
"components/venue/staff/staff-profile-form.tsx","Venue shared","Form / editor","high","","1","hide","components/venue/staff/staff-profile-form.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/staff/user-role-assignment.tsx","Venue shared","Form / editor","low","","0","keep","components/venue/staff/user-role-assignment.tsx","Retain and verify against the shared component definition of done."
"components/venue/staff/venue-staff-scheduler-shell.tsx","Venue shared","Navigation / shell","low","","0","keep","components/venue/staff/venue-staff-scheduler-shell.tsx","Retain and verify against the shared component definition of done."
"components/venue/staff/venue-staff-shifts-panel.tsx","Venue shared","Form / editor","low","","0","keep","components/venue/staff/venue-staff-shifts-panel.tsx","Retain and verify against the shared component definition of done."
"components/venue/staff/venue-team-access-card.tsx","Venue shared","Form / editor","low","","0","keep","components/venue/staff/venue-team-access-card.tsx","Retain and verify against the shared component definition of done."
"components/venue/team-members-list.tsx","Venue shared","Collection / operational view","low","","0","keep","components/venue/team-members-list.tsx","Retain and verify against the shared component definition of done."
"components/venue/teams/crew-profile-manager.tsx","Venue shared","Form / editor","medium","","0","keep","components/venue/teams/crew-profile-manager.tsx","Retain and verify against the shared component definition of done."
"components/venue/teams/team-communication.tsx","Venue shared","Form / editor","high","","3","hide","components/venue/teams/team-communication.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/teams/team-member-card.tsx","Venue shared","Form / editor","medium","","1","hide","components/venue/teams/team-member-card.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/teams/team-roles-permissions.tsx","Venue shared","Form / editor","critical","DUP-044","2","hide","components/venue/teams/team-roles-permissions.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/teams/team-settings.tsx","Venue shared","Form / editor","high","DUP-045","0","keep","components/venue/teams/team-settings.tsx","Canonical component retained but requires audit remediation/decomposition."
"components/venue/teams/team-shift-scheduler.tsx","Venue shared","Form / editor","critical","DUP-046","2","hide","components/venue/teams/team-shift-scheduler.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/teams/team-task-list.tsx","Venue shared","Form / editor","critical","DUP-047","4","hide","components/venue/teams/team-task-list.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/venue/theme-provider.tsx","Venue shared","Feature component","low","","0","keep","components/venue/theme-provider.tsx","Retain and verify against the shared component definition of done."
